annee,semestre,carte,anonymat,ue,credit,nom_prenoms,sexe,note,cohorte,filiere
2023-2024,7,C00083,A7FAC17C,GEO4102,2,Gassama Zouley,F,7.62,2020,GC
2023-2024,7,C00084,AB48E07A,GEO4102,2,WagatÃ© Yacouba,M,10.41,2020,IS
2023-2024,7,C00085,AA0951F7,GEO4102,2,KonatÃ© Sidi,M,10.5,2020,GE
2023-2024,7,C00086,ABBDBA48,GEO4102,2,Bogolan Modibo,M,10.34,2020,LT
2023-2024,7,C00087,A335D828,GEO4102,2,Salimata Halimatou,F,13.83,2020,GM
2023-2024,7,C00088,A8CBF7C5,GEO4102,2,Cheick Zana,F,10.35,2020,IA
2023-2024,7,C00089,A3303502,GEO4102,2,Sacko SoumaÃ¯la,M,14.33,2020,IS
2023-2024,7,C00090,A355CC7B,GEO4102,2,KonatÃ© Ibrahim,M,15.91,2020,GL
2023-2024,7,C00091,AE62BE24,GEO4102,2,Mahamadou Abdou,M,6.39,2020,IS
2023-2024,7,C00092,AD118F08,GEO4102,2,BÃ¢ Daouda,M,7.64,2020,SRI
2023-2024,7,C00093,A35B9304,GEO4102,2,Bakary Oumar,M,10.14,2020,GE
2023-2024,7,C00094,AE40B9DF,GEO4102,2,Fofana Amadou,M,8.83,2020,GM
2023-2024,7,C00095,A618D64C,GEO4102,2,Mata FodÃ©,M,9.65,2020,GL
2023-2024,7,C00096,AA9B122B,GEO4102,2,AÃ¯cha Mariam,F,7.07,2020,GC
2023-2024,7,C00097,A3F9D9EC,GEO4102,2,Abdou Amadou,M,9.25,2020,GL
2023-2024,7,C00098,A8F02DD5,GEO4102,2,Bissikolo Zacharie,M,6.39,2020,IA
2023-2024,7,C00099,A3911BCB,GEO4102,2,Barry Younoussa,M,6.65,2020,GE
2023-2024,7,C00100,A71C0941,GEO4102,2,Tao Nafissa,F,12.37,2020,GE
2023-2024,7,C00001,A4E534B0,PHY4103,4,Salif Oumou,F,8.97,2020,GL
2023-2024,7,C00002,A3FF9DA0,PHY4103,4,Boly Elhadj,M,15.19,2020,LT
2023-2024,7,C00003,ABC9C60B,PHY4103,4,Bogolan Daouda,M,7.91,2020,GC
2023-2024,7,C00004,A8EE60B4,PHY4103,4,Fanta Souleymane,M,8.58,2020,IA
2023-2024,7,C00005,A85189AA,PHY4103,4,CissÃ© Bakary,M,9.04,2020,IS
2023-2024,7,C00006,A91D2843,PHY4103,4,KonÃ© Mahamadou,M,9.79,2020,IA
2023-2024,7,C00007,AA9F594F,PHY4103,4,Oumar Akissi,F,10.19,2020,GL
2023-2024,7,C00008,A401DEEE,PHY4103,4,Sali Habib,M,10.82,2020,IS
2023-2024,7,C00009,ACDAF183,PHY4103,4,Abdou Lassana,M,8.56,2020,GL
2023-2024,7,C00010,A70E7D85,PHY4103,4,Sali Habib,M,6.48,2020,LT
2023-2024,7,C00011,AE365086,PHY4103,4,ZouolÃ© Mohamed,M,11.11,2020,IA
2023-2024,7,C00012,A380692C,PHY4103,4,Fanta Youssouf,M,6.47,2020,LT
2023-2024,7,C00013,AE37589E,PHY4103,4,Sata Zakari,M,7.74,2020,IA
2023-2024,7,C00014,A60F0190,PHY4103,4,Zongo SoumaÃ¯la,M,6.95,2020,LT
2023-2024,7,C00015,A5B47797,PHY4103,4,DiabatÃ© Sada,M,12.78,2020,LT
2023-2024,7,C00016,A70F2AD2,PHY4103,4,Gakou Amadou,M,8.76,2020,GM
2023-2024,7,C00017,AEEEB04B,PHY4103,4,Habib Fousseyni,M,11.23,2020,GM
2023-2024,7,C00018,A6C3801A,PHY4103,4,Kadiatou Mohamed,M,3.63,2020,GL
2023-2024,7,C00019,A50BD6E3,PHY4103,4,Djibril Fanta,F,7.28,2020,IS
2023-2024,7,C00020,AAEC4491,PHY4103,4,SangarÃ© Zara,F,10.07,2020,GL
2023-2024,7,C00021,A6FE1B46,PHY4103,4,Koman DjÃ©nÃ©bou,F,9.94,2020,SRI
2023-2024,7,C00022,ABF2FB4C,PHY4103,4,Moussa AÃ¯da,F,6.77,2020,GM
2023-2024,7,C00023,A7EA1F99,PHY4103,4,Nabintou Alhassane,M,9.43,2020,GE
2023-2024,7,C00024,A2DE2D1D,PHY4103,4,Guindo Yacouba,M,5.58,2020,IA
2023-2024,7,C00025,A0EF4762,PHY4103,4,Alou Tidjani,M,6.78,2020,LT
2023-2024,7,C00026,ADF1CAE2,PHY4103,4,Sissoko Lassana,M,5.59,2020,GE
2023-2024,7,C00027,A70BA1A8,PHY4103,4,Gakou Fatou,F,13.88,2020,SRI
2023-2024,7,C00028,AA73D0BC,PHY4103,4,SangarÃ© Harouna,M,3.73,2020,IA
2023-2024,7,C00029,A04F26D9,PHY4103,4,Camara Bakary,M,8.72,2020,GC
2023-2024,7,C00030,A60F3C41,PHY4103,4,ZouolÃ© Lassana,M,8.44,2020,GM
2023-2024,7,C00031,A47FD80E,PHY4103,4,BÃ¢ Yasmine,F,8.26,2020,IA
2023-2024,7,C00032,AB58F2E6,PHY4103,4,TourÃ© Tidjani,M,9.65,2020,LT
2023-2024,7,C00033,AB366584,PHY4103,4,Nabintou Rachid,M,10.35,2020,GC
2023-2024,7,C00034,A1464046,PHY4103,4,Bissikolo Bakary,M,9.94,2020,LT
2023-2024,7,C00035,AF62BC19,PHY4103,4,Gano Bakary,M,8.84,2020,IA
2023-2024,7,C00036,A1406D75,PHY4103,4,Souleymane Kassim,M,9.24,2020,GE
2023-2024,7,C00037,AD09F671,PHY4103,4,Nabintou Lassana,M,11.65,2020,GE
2023-2024,7,C00038,AAEA65BD,PHY4103,4,Rahmatou Mohamed,M,15.75,2020,LT
2023-2024,7,C00039,A647F756,PHY4103,4,Bamba Vieux,M,5.69,2020,GM
2023-2024,7,C00040,AAD1EE67,PHY4103,4,Gakou Amadou,M,4.02,2020,IA
2023-2024,7,C00041,A19E10AF,PHY4103,4,Sata DjÃ©nÃ©bou,F,11.35,2020,SRI
2023-2024,7,C00042,ACF07815,PHY4103,4,Zouma Modibo,M,10.19,2020,GL
2023-2024,7,C00043,AEAE102D,PHY4103,4,Hadja Issiaka,M,13.62,2020,LT
2023-2024,7,C00044,AAA19946,PHY4103,4,TraorÃ© Samba,M,14.94,2020,IA
2023-2024,7,C00045,A8551DF9,PHY4103,4,Bamba AÃ¯ssata,F,9.48,2020,SRI
2023-2024,7,C00046,AC02A67A,PHY4103,4,Dabo Modibo,M,15.13,2020,SRI
2023-2024,7,C00047,A021F3D2,PHY4103,4,Camara Brahima,M,10.62,2020,LT
2023-2024,7,C00048,A4158E93,PHY4103,4,Mata AssÃ©tou,F,13.18,2020,IA
2023-2024,7,C00049,A7143D81,PHY4103,4,Aminata Mamane,M,7.53,2020,LT
2023-2024,7,C00050,AD72D5B9,PHY4103,4,Mamadou Younoussa,M,9.9,2020,GM
2023-2024,7,C00051,A617B4B9,PHY4103,4,Barry Ousmane,M,8.98,2020,GC
2023-2024,7,C00052,AC00E273,PHY4103,4,BÃ¢ Vieux,M,7.98,2020,GE
2023-2024,7,C00053,A634A9DF,PHY4103,4,Gassama Kadidia,F,7.14,2020,SRI
2023-2024,7,C00054,ADB5FCCD,PHY4103,4,Yacouba FodÃ©,M,11.84,2020,SRI
2023-2024,7,C00055,AFB830B0,PHY4103,4,Aminata Zara,F,6.8,2020,IS
2023-2024,7,C00056,AE68A552,PHY4103,4,Alassane Mariam,F,10.68,2020,GC
2023-2024,7,C00057,A9665071,PHY4103,4,Nafissa Youssouf,M,6.45,2020,IS
2023-2024,7,C00058,AAA2036D,PHY4103,4,Oumou Modibo,M,7.02,2020,LT
2023-2024,7,C00059,AA26C769,PHY4103,4,Abdoulaye Modibo,M,9.11,2020,GE
2023-2024,7,C00060,A36A9E1B,PHY4103,4,Barry AÃ¯ssatou,F,7.21,2020,GE
2023-2024,7,C00061,A327923C,PHY4103,4,Mata Issa,M,9.71,2020,SRI
2023-2024,7,C00062,A99E7739,PHY4103,4,Nafissa Issiaka,M,13.79,2020,LT
2023-2024,7,C00063,AB85E96A,PHY4103,4,Amadou Zou,F,5.86,2020,SRI
2023-2024,7,C00064,AB1F0A6B,PHY4103,4,Djibril Zakari,M,4.76,2020,IS
2023-2024,7,C00065,A3FA551A,PHY4103,4,Adama Adama,F,6.6,2020,IA
2023-2024,7,C00066,AA4FD54C,PHY4103,4,Cheick Ousmane,M,7.52,2020,GL
2023-2024,7,C00067,A32D4A0E,PHY4103,4,Kouriba Salif,M,10.91,2020,GC
2023-2024,7,C00068,ADA61F79,PHY4103,4,Oumar Issiaka,M,6.02,2020,SRI
2023-2024,7,C00069,A033A2AF,PHY4103,4,AÃ¯cha Sada,M,5.1,2020,GL
2023-2024,7,C00070,A7A4BAF5,PHY4103,4,BerthÃ© Karim,M,11.41,2020,IA
2023-2024,7,C00071,A948C86D,PHY4103,4,Mahamadou Salif,M,8.82,2020,GC
2023-2024,7,C00072,AE6AF9D2,PHY4103,4,Boly Modibo,M,8.01,2020,IA
2023-2024,7,C00073,AE7DC59C,PHY4103,4,Bakary Kadidia,F,7.97,2020,IS
2023-2024,7,C00074,A54CE800,PHY4103,4,BÃ¢ Lassana,M,8.73,2020,SRI
2023-2024,7,C00075,A0FE76F7,PHY4103,4,Sitan Bakary,M,8.4,2020,GM
2023-2024,7,C00076,AEC00A2F,PHY4103,4,Lassana Harouna,M,9.96,2020,GC
2023-2024,7,C00077,A7E8EBB0,PHY4103,4,TourÃ© Modibo,M,7.89,2020,GL
2023-2024,7,C00078,A8F63E9C,PHY4103,4,Zongo Youssouf,M,7.7,2020,GE
2023-2024,7,C00079,A2550C4A,PHY4103,4,Habib Mohamed,M,5.75,2020,SRI
2023-2024,7,C00080,A0C4ED32,PHY4103,4,Berg TiÃ©coura,M,6.23,2020,GM
2023-2024,7,C00081,AD5B16E9,PHY4103,4,Zouma Daouda,M,11.05,2020,LT
2023-2024,7,C00082,AD3D6A74,PHY4103,4,Souleymane Boureima,M,8.17,2020,GE
2023-2024,7,C00083,A7FAC17C,PHY4103,4,Gassama Zouley,F,9.14,2020,GC
2023-2024,7,C00084,AB48E07A,PHY4103,4,WagatÃ© Yacouba,M,8.49,2020,IS
2023-2024,7,C00085,AA0951F7,PHY4103,4,KonatÃ© Sidi,M,10.63,2020,GE
2023-2024,7,C00086,ABBDBA48,PHY4103,4,Bogolan Modibo,M,9.0,2020,LT
2023-2024,7,C00087,A335D828,PHY4103,4,Salimata Halimatou,F,9.06,2020,GM
2023-2024,7,C00088,A8CBF7C5,PHY4103,4,Cheick Zana,F,4.41,2020,IA
2023-2024,7,C00089,A3303502,PHY4103,4,Sacko SoumaÃ¯la,M,11.74,2020,IS
2023-2024,7,C00090,A355CC7B,PHY4103,4,KonatÃ© Ibrahim,M,9.43,2020,GL
2023-2024,7,C00091,AE62BE24,PHY4103,4,Mahamadou Abdou,M,7.4,2020,IS
2023-2024,7,C00092,AD118F08,PHY4103,4,BÃ¢ Daouda,M,10.31,2020,SRI
2023-2024,7,C00093,A35B9304,PHY4103,4,Bakary Oumar,M,13.06,2020,GE
2023-2024,7,C00094,AE40B9DF,PHY4103,4,Fofana Amadou,M,7.35,2020,GM
2023-2024,7,C00095,A618D64C,PHY4103,4,Mata FodÃ©,M,7.38,2020,GL
2023-2024,7,C00096,AA9B122B,PHY4103,4,AÃ¯cha Mariam,F,9.86,2020,GC
2023-2024,7,C00097,A3F9D9EC,PHY4103,4,Abdou Amadou,M,10.58,2020,GL
2023-2024,7,C00098,A8F02DD5,PHY4103,4,Bissikolo Zacharie,M,8.17,2020,IA
2023-2024,7,C00099,A3911BCB,PHY4103,4,Barry Younoussa,M,10.84,2020,GE
2023-2024,7,C00100,A71C0941,PHY4103,4,Tao Nafissa,F,6.42,2020,GE
2023-2024,7,C00001,A4E534B0,ANG4104,2,Salif Oumou,F,9.73,2020,GL
2023-2024,7,C00002,A3FF9DA0,ANG4104,2,Boly Elhadj,M,9.73,2020,LT
2023-2024,7,C00003,ABC9C60B,ANG4104,2,Bogolan Daouda,M,7.97,2020,GC
2023-2024,7,C00004,A8EE60B4,ANG4104,2,Fanta Souleymane,M,5.07,2020,IA
2023-2024,7,C00005,A85189AA,ANG4104,2,CissÃ© Bakary,M,6.85,2020,IS
2023-2024,7,C00006,A91D2843,ANG4104,2,KonÃ© Mahamadou,M,8.53,2020,IA
2023-2024,7,C00007,AA9F594F,ANG4104,2,Oumar Akissi,F,9.39,2020,GL
2023-2024,7,C00008,A401DEEE,ANG4104,2,Sali Habib,M,8.6,2020,IS
2023-2024,7,C00009,ACDAF183,ANG4104,2,Abdou Lassana,M,7.16,2020,GL
2023-2024,7,C00010,A70E7D85,ANG4104,2,Sali Habib,M,12.81,2020,LT
2023-2024,7,C00011,AE365086,ANG4104,2,ZouolÃ© Mohamed,M,7.57,2020,IA
2023-2024,7,C00012,A380692C,ANG4104,2,Fanta Youssouf,M,4.41,2020,LT
2023-2024,7,C00013,AE37589E,ANG4104,2,Sata Zakari,M,7.9,2020,IA
2023-2024,7,C00014,A60F0190,ANG4104,2,Zongo SoumaÃ¯la,M,5.74,2020,LT
2023-2024,7,C00015,A5B47797,ANG4104,2,DiabatÃ© Sada,M,12.35,2020,LT
2023-2024,7,C00016,A70F2AD2,ANG4104,2,Gakou Amadou,M,11.41,2020,GM
2023-2024,7,C00017,AEEEB04B,ANG4104,2,Habib Fousseyni,M,14.3,2020,GM
2023-2024,7,C00018,A6C3801A,ANG4104,2,Kadiatou Mohamed,M,6.59,2020,GL
2023-2024,7,C00019,A50BD6E3,ANG4104,2,Djibril Fanta,F,10.48,2020,IS
2023-2024,7,C00020,AAEC4491,ANG4104,2,SangarÃ© Zara,F,14.37,2020,GL
2023-2024,7,C00021,A6FE1B46,ANG4104,2,Koman DjÃ©nÃ©bou,F,2.81,2020,SRI
2023-2024,7,C00022,ABF2FB4C,ANG4104,2,Moussa AÃ¯da,F,8.43,2020,GM
2023-2024,7,C00023,A7EA1F99,ANG4104,2,Nabintou Alhassane,M,7.79,2020,GE
2023-2024,7,C00024,A2DE2D1D,ANG4104,2,Guindo Yacouba,M,10.31,2020,IA
2023-2024,7,C00025,A0EF4762,ANG4104,2,Alou Tidjani,M,4.04,2020,LT
2023-2024,7,C00026,ADF1CAE2,ANG4104,2,Sissoko Lassana,M,5.65,2020,GE
2023-2024,7,C00027,A70BA1A8,ANG4104,2,Gakou Fatou,F,9.38,2020,SRI
2023-2024,7,C00028,AA73D0BC,ANG4104,2,SangarÃ© Harouna,M,2.25,2020,IA
2023-2024,7,C00029,A04F26D9,ANG4104,2,Camara Bakary,M,8.92,2020,GC
2023-2024,7,C00030,A60F3C41,ANG4104,2,ZouolÃ© Lassana,M,11.68,2020,GM
2023-2024,7,C00031,A47FD80E,ANG4104,2,BÃ¢ Yasmine,F,12.31,2020,IA
2023-2024,7,C00032,AB58F2E6,ANG4104,2,TourÃ© Tidjani,M,8.82,2020,LT
2023-2024,7,C00033,AB366584,ANG4104,2,Nabintou Rachid,M,12.35,2020,GC
2023-2024,7,C00034,A1464046,ANG4104,2,Bissikolo Bakary,M,7.74,2020,LT
2023-2024,7,C00035,AF62BC19,ANG4104,2,Gano Bakary,M,10.4,2020,IA
2023-2024,7,C00036,A1406D75,ANG4104,2,Souleymane Kassim,M,10.9,2020,GE
2023-2024,7,C00037,AD09F671,ANG4104,2,Nabintou Lassana,M,11.25,2020,GE
2023-2024,7,C00038,AAEA65BD,ANG4104,2,Rahmatou Mohamed,M,15.52,2020,LT
2023-2024,7,C00039,A647F756,ANG4104,2,Bamba Vieux,M,4.1,2020,GM
2023-2024,7,C00040,AAD1EE67,ANG4104,2,Gakou Amadou,M,6.37,2020,IA
2023-2024,7,C00041,A19E10AF,ANG4104,2,Sata DjÃ©nÃ©bou,F,12.37,2020,SRI
2023-2024,7,C00042,ACF07815,ANG4104,2,Zouma Modibo,M,13.15,2020,GL
2023-2024,7,C00043,AEAE102D,ANG4104,2,Hadja Issiaka,M,10.46,2020,LT
2023-2024,7,C00044,AAA19946,ANG4104,2,TraorÃ© Samba,M,10.09,2020,IA
2023-2024,7,C00045,A8551DF9,ANG4104,2,Bamba AÃ¯ssata,F,12.48,2020,SRI
2023-2024,7,C00046,AC02A67A,ANG4104,2,Dabo Modibo,M,13.3,2020,SRI
2023-2024,7,C00047,A021F3D2,ANG4104,2,Camara Brahima,M,12.22,2020,LT
2023-2024,7,C00048,A4158E93,ANG4104,2,Mata AssÃ©tou,F,13.83,2020,IA
2023-2024,7,C00049,A7143D81,ANG4104,2,Aminata Mamane,M,3.75,2020,LT
2023-2024,7,C00050,AD72D5B9,ANG4104,2,Mamadou Younoussa,M,8.53,2020,GM
2023-2024,7,C00051,A617B4B9,ANG4104,2,Barry Ousmane,M,6.09,2020,GC
2023-2024,7,C00052,AC00E273,ANG4104,2,BÃ¢ Vieux,M,10.16,2020,GE
2023-2024,7,C00053,A634A9DF,ANG4104,2,Gassama Kadidia,F,10.14,2020,SRI
2023-2024,7,C00054,ADB5FCCD,ANG4104,2,Yacouba FodÃ©,M,19.25,2020,SRI
2023-2024,7,C00055,AFB830B0,ANG4104,2,Aminata Zara,F,9.7,2020,IS
2023-2024,7,C00056,AE68A552,ANG4104,2,Alassane Mariam,F,11.35,2020,GC
2023-2024,7,C00057,A9665071,ANG4104,2,Nafissa Youssouf,M,10.22,2020,IS
2023-2024,7,C00058,AAA2036D,ANG4104,2,Oumou Modibo,M,6.67,2020,LT
2023-2024,7,C00059,AA26C769,ANG4104,2,Abdoulaye Modibo,M,7.17,2020,GE
2023-2024,7,C00060,A36A9E1B,ANG4104,2,Barry AÃ¯ssatou,F,6.23,2020,GE
2023-2024,7,C00061,A327923C,ANG4104,2,Mata Issa,M,5.88,2020,SRI
2023-2024,7,C00062,A99E7739,ANG4104,2,Nafissa Issiaka,M,9.34,2020,LT
2023-2024,7,C00063,AB85E96A,ANG4104,2,Amadou Zou,F,7.61,2020,SRI
2023-2024,7,C00064,AB1F0A6B,ANG4104,2,Djibril Zakari,M,9.0,2020,IS
2023-2024,7,C00065,A3FA551A,ANG4104,2,Adama Adama,F,9.64,2020,IA
2023-2024,7,C00066,AA4FD54C,ANG4104,2,Cheick Ousmane,M,7.09,2020,GL
2023-2024,7,C00067,A32D4A0E,ANG4104,2,Kouriba Salif,M,8.19,2020,GC
2023-2024,7,C00068,ADA61F79,ANG4104,2,Oumar Issiaka,M,7.28,2020,SRI
2023-2024,7,C00069,A033A2AF,ANG4104,2,AÃ¯cha Sada,M,8.3,2020,GL
2023-2024,7,C00070,A7A4BAF5,ANG4104,2,BerthÃ© Karim,M,7.29,2020,IA
2023-2024,7,C00071,A948C86D,ANG4104,2,Mahamadou Salif,M,8.06,2020,GC
2023-2024,7,C00072,AE6AF9D2,ANG4104,2,Boly Modibo,M,5.45,2020,IA
2023-2024,7,C00073,AE7DC59C,ANG4104,2,Bakary Kadidia,F,8.48,2020,IS
2023-2024,7,C00074,A54CE800,ANG4104,2,BÃ¢ Lassana,M,12.69,2020,SRI
2023-2024,7,C00075,A0FE76F7,ANG4104,2,Sitan Bakary,M,7.71,2020,GM
2023-2024,7,C00076,AEC00A2F,ANG4104,2,Lassana Harouna,M,8.72,2020,GC
2023-2024,7,C00077,A7E8EBB0,ANG4104,2,TourÃ© Modibo,M,9.54,2020,GL
2023-2024,7,C00078,A8F63E9C,ANG4104,2,Zongo Youssouf,M,6.7,2020,GE
2023-2024,7,C00079,A2550C4A,ANG4104,2,Habib Mohamed,M,12.71,2020,SRI
2023-2024,7,C00080,A0C4ED32,ANG4104,2,Berg TiÃ©coura,M,6.25,2020,GM
2023-2024,7,C00081,AD5B16E9,ANG4104,2,Zouma Daouda,M,8.79,2020,LT
2023-2024,7,C00082,AD3D6A74,ANG4104,2,Souleymane Boureima,M,8.2,2020,GE
2023-2024,7,C00083,A7FAC17C,ANG4104,2,Gassama Zouley,F,7.23,2020,GC
2023-2024,7,C00084,AB48E07A,ANG4104,2,WagatÃ© Yacouba,M,7.9,2020,IS
2023-2024,7,C00085,AA0951F7,ANG4104,2,KonatÃ© Sidi,M,10.86,2020,GE
2023-2024,7,C00086,ABBDBA48,ANG4104,2,Bogolan Modibo,M,5.25,2020,LT
2023-2024,7,C00087,A335D828,ANG4104,2,Salimata Halimatou,F,7.7,2020,GM
2023-2024,7,C00088,A8CBF7C5,ANG4104,2,Cheick Zana,F,10.51,2020,IA
2023-2024,7,C00089,A3303502,ANG4104,2,Sacko SoumaÃ¯la,M,12.98,2020,IS
2023-2024,7,C00090,A355CC7B,ANG4104,2,KonatÃ© Ibrahim,M,12.51,2020,GL
2023-2024,7,C00091,AE62BE24,ANG4104,2,Mahamadou Abdou,M,5.83,2020,IS
2023-2024,7,C00092,AD118F08,ANG4104,2,BÃ¢ Daouda,M,11.0,2020,SRI
2023-2024,7,C00093,A35B9304,ANG4104,2,Bakary Oumar,M,9.66,2020,GE
2023-2024,7,C00094,AE40B9DF,ANG4104,2,Fofana Amadou,M,6.92,2020,GM
2023-2024,7,C00095,A618D64C,ANG4104,2,Mata FodÃ©,M,6.42,2020,GL
2023-2024,7,C00096,AA9B122B,ANG4104,2,AÃ¯cha Mariam,F,13.38,2020,GC
2023-2024,7,C00097,A3F9D9EC,ANG4104,2,Abdou Amadou,M,6.81,2020,GL
2023-2024,7,C00098,A8F02DD5,ANG4104,2,Bissikolo Zacharie,M,11.0,2020,IA
2023-2024,7,C00099,A3911BCB,ANG4104,2,Barry Younoussa,M,10.71,2020,GE
2023-2024,7,C00100,A71C0941,ANG4104,2,Tao Nafissa,F,8.78,2020,GE
2023-2024,7,C00001,A4E534B0,MTH4105,2,Salif Oumou,F,12.3,2020,GL
2023-2024,7,C00002,A3FF9DA0,MTH4105,2,Boly Elhadj,M,20.0,2020,LT
2023-2024,7,C00003,ABC9C60B,MTH4105,2,Bogolan Daouda,M,20.0,2020,GC
2023-2024,7,C00004,A8EE60B4,MTH4105,2,Fanta Souleymane,M,9.75,2020,IA
2023-2024,7,C00005,A85189AA,MTH4105,2,CissÃ© Bakary,M,11.96,2020,IS
2023-2024,7,C00006,A91D2843,MTH4105,2,KonÃ© Mahamadou,M,9.0,2020,IA
2023-2024,7,C00007,AA9F594F,MTH4105,2,Oumar Akissi,F,8.6,2020,GL
2023-2024,7,C00008,A401DEEE,MTH4105,2,Sali Habib,M,13.23,2020,IS
2023-2024,7,C00009,ACDAF183,MTH4105,2,Abdou Lassana,M,11.13,2020,GL
2023-2024,7,C00010,A70E7D85,MTH4105,2,Sali Habib,M,6.16,2020,LT
2023-2024,7,C00011,AE365086,MTH4105,2,ZouolÃ© Mohamed,M,14.0,2020,IA
2023-2024,7,C00012,A380692C,MTH4105,2,Fanta Youssouf,M,10.49,2020,LT
2023-2024,7,C00013,AE37589E,MTH4105,2,Sata Zakari,M,10.16,2020,IA
2023-2024,7,C00014,A60F0190,MTH4105,2,Zongo SoumaÃ¯la,M,6.15,2020,LT
2023-2024,7,C00015,A5B47797,MTH4105,2,DiabatÃ© Sada,M,15.19,2020,LT
2023-2024,7,C00016,A70F2AD2,MTH4105,2,Gakou Amadou,M,18.01,2020,GM
2023-2024,7,C00017,AEEEB04B,MTH4105,2,Habib Fousseyni,M,16.15,2020,GM
2023-2024,7,C00018,A6C3801A,MTH4105,2,Kadiatou Mohamed,M,11.94,2020,GL
2023-2024,7,C00019,A50BD6E3,MTH4105,2,Djibril Fanta,F,11.02,2020,IS
2023-2024,7,C00020,AAEC4491,MTH4105,2,SangarÃ© Zara,F,12.03,2020,GL
2023-2024,7,C00021,A6FE1B46,MTH4105,2,Koman DjÃ©nÃ©bou,F,13.23,2020,SRI
2023-2024,7,C00022,ABF2FB4C,MTH4105,2,Moussa AÃ¯da,F,6.23,2020,GM
2023-2024,7,C00023,A7EA1F99,MTH4105,2,Nabintou Alhassane,M,10.08,2020,GE
2023-2024,7,C00024,A2DE2D1D,MTH4105,2,Guindo Yacouba,M,10.52,2020,IA
2023-2024,7,C00025,A0EF4762,MTH4105,2,Alou Tidjani,M,9.92,2020,LT
2023-2024,7,C00026,ADF1CAE2,MTH4105,2,Sissoko Lassana,M,10.11,2020,GE
2023-2024,7,C00027,A70BA1A8,MTH4105,2,Gakou Fatou,F,14.94,2020,SRI
2023-2024,7,C00028,AA73D0BC,MTH4105,2,SangarÃ© Harouna,M,6.46,2020,IA
2023-2024,7,C00029,A04F26D9,MTH4105,2,Camara Bakary,M,7.89,2020,GC
2023-2024,7,C00030,A60F3C41,MTH4105,2,ZouolÃ© Lassana,M,12.12,2020,GM
2023-2024,7,C00031,A47FD80E,MTH4105,2,BÃ¢ Yasmine,F,16.65,2020,IA
2023-2024,7,C00032,AB58F2E6,MTH4105,2,TourÃ© Tidjani,M,15.88,2020,LT
2023-2024,7,C00033,AB366584,MTH4105,2,Nabintou Rachid,M,12.28,2020,GC
2023-2024,7,C00034,A1464046,MTH4105,2,Bissikolo Bakary,M,9.43,2020,LT
2023-2024,7,C00035,AF62BC19,MTH4105,2,Gano Bakary,M,10.25,2020,IA
2023-2024,7,C00036,A1406D75,MTH4105,2,Souleymane Kassim,M,9.49,2020,GE
2023-2024,7,C00037,AD09F671,MTH4105,2,Nabintou Lassana,M,15.12,2020,GE
2023-2024,7,C00038,AAEA65BD,MTH4105,2,Rahmatou Mohamed,M,19.3,2020,LT
2023-2024,7,C00039,A647F756,MTH4105,2,Bamba Vieux,M,16.77,2020,GM
2023-2024,7,C00040,AAD1EE67,MTH4105,2,Gakou Amadou,M,4.7,2020,IA
2023-2024,7,C00041,A19E10AF,MTH4105,2,Sata DjÃ©nÃ©bou,F,14.88,2020,SRI
2023-2024,7,C00042,ACF07815,MTH4105,2,Zouma Modibo,M,15.51,2020,GL
2023-2024,7,C00043,AEAE102D,MTH4105,2,Hadja Issiaka,M,14.36,2020,LT
2023-2024,7,C00044,AAA19946,MTH4105,2,TraorÃ© Samba,M,9.58,2020,IA
2023-2024,7,C00045,A8551DF9,MTH4105,2,Bamba AÃ¯ssata,F,15.27,2020,SRI
2023-2024,7,C00046,AC02A67A,MTH4105,2,Dabo Modibo,M,20.0,2020,SRI
2023-2024,7,C00047,A021F3D2,MTH4105,2,Camara Brahima,M,15.38,2020,LT
2023-2024,7,C00048,A4158E93,MTH4105,2,Mata AssÃ©tou,F,10.67,2020,IA
2023-2024,7,C00049,A7143D81,MTH4105,2,Aminata Mamane,M,8.46,2020,LT
2023-2024,7,C00050,AD72D5B9,MTH4105,2,Mamadou Younoussa,M,7.7,2020,GM
2023-2024,7,C00051,A617B4B9,MTH4105,2,Barry Ousmane,M,12.21,2020,GC
2023-2024,7,C00052,AC00E273,MTH4105,2,BÃ¢ Vieux,M,13.65,2020,GE
2023-2024,7,C00053,A634A9DF,MTH4105,2,Gassama Kadidia,F,9.15,2020,SRI
2023-2024,7,C00054,ADB5FCCD,MTH4105,2,Yacouba FodÃ©,M,3.75,2020,SRI
2023-2024,7,C00055,AFB830B0,MTH4105,2,Aminata Zara,F,10.97,2020,IS
2023-2024,7,C00056,AE68A552,MTH4105,2,Alassane Mariam,F,11.46,2020,GC
2023-2024,7,C00057,A9665071,MTH4105,2,Nafissa Youssouf,M,9.66,2020,IS
2023-2024,7,C00058,AAA2036D,MTH4105,2,Oumou Modibo,M,7.28,2020,LT
2023-2024,7,C00059,AA26C769,MTH4105,2,Abdoulaye Modibo,M,10.74,2020,GE
2023-2024,7,C00060,A36A9E1B,MTH4105,2,Barry AÃ¯ssatou,F,6.78,2020,GE
2023-2024,7,C00061,A327923C,MTH4105,2,Mata Issa,M,15.65,2020,SRI
2023-2024,7,C00062,A99E7739,MTH4105,2,Nafissa Issiaka,M,14.62,2020,LT
2023-2024,7,C00063,AB85E96A,MTH4105,2,Amadou Zou,F,8.99,2020,SRI
